Close,High,Low,Open,Volume,Volume_missing,ffill_volume,bfill_volume,interpolted_volume,Moving_avg_volume
65372.1328125,67113.984375,65146.99609375,65927.859375,27470942309,27470942309.0,27470942309.0,27470942309.0,27470942309.0,35241906809.333336
65777.2265625,66112.421875,63473.47265625,65375.875,38315761670,38315761670.0,38315761670.0,38315761670.0,38315761670.0,33797457548.333332
67912.0625,68207.6015625,65743.765625,65771.8125,30488630457,30488630457.0,30488630457.0,30488630457.0,30488630457.0,32091778145.333332
67813.3359375,69398.5078125,66705.21875,67911.8125,34691905492,34691905492.0,34691905492.0,34691905492.0,34691905492.0,34498765873.0
68255.8671875,68301.8515625,67085.828125,67808.65625,18043166945,18043166945.0,18043166945.0,18043166945.0,18043166945.0,27741234298.0
66819.9140625,69987.5390625,66532.59375,68259.0546875,40780682628,40780682628.0,40780682628.0,40780682628.0,40780682628.0,31171918355.0
66201.015625,66987.671875,65323.19140625,66819.0546875,31380492109,31380492109.0,31380492109.0,31380492109.0,31380492109.0,30068113894.0
64619.25,66810.2109375,64532.046875,66201.2734375,31292785994,31292785994.0,31292785994.0,31292785994.0,31292785994.0,34484653577.0
65357.5,65593.2421875,62248.94140625,64625.83984375,40975554494,40975554494.0,40975554494.0,40975554494.0,40975554494.0,34549610865.666664
61415.06640625,65523.22265625,61184.89453125,65353.5,43060875727,43060875727.0,43060875727.0,43060875727.0,43060875727.0,38443072071.666664
60680.09375,62148.37109375,59836.52734375,61414.80859375,31753030589,31753030589.0,31753030589.0,31753030589.0,31753030589.0,38596486936.666664
58116.9765625,61062.98828125,57210.8046875,60676.09375,31758917219,31758917219.0,31758917219.0,31758917219.0,31758917219.0,35524274511.666664
53991.45703125,58268.828125,49121.23828125,58110.296875,108991085584,108991085584.0,108991085584.0,108991085584.0,108991085584.0,57501011130.666664
56034.31640625,57059.91796875,53973.2734375,53991.34765625,49300484106,49300484106.0,49300484106.0,49300484106.0,49300484106.0,63350162303.0
55027.4609375,57726.8828125,54620.5078125,56040.6328125,41637562185,41637562185.0,41637562185.0,41637562185.0,41637562185.0,66643043958.333336
61710.13671875,62673.765625,54766.7265625,55030.02734375,45298472567,45298472567.0,45298472567.0,45298472567.0,45298472567.0,45412172952.666664
60880.11328125,61751.86328125,59587.859375,61728.20703125,33425553115,33425553115.0,33425553115.0,33425553115.0,33425553115.0,40120529289.0
60945.8125,61464.51171875,60287.56640625,60881.23046875,15745822278,15745822278.0,15745822278.0,15745822278.0,15745822278.0,31489949320.0
58719.484375,61778.66015625,58348.82421875,60944.890625,22759754812,22759754812.0,22759754812.0,22759754812.0,22759754812.0,23977043401.666668
59354.515625,60680.33203125,57688.8984375,58719.39453125,37078637820,37078637820.0,37078637820.0,37078637820.0,37078637820.0,25194738303.333332
60609.56640625,61572.3984375,58506.25390625,59356.20703125,30327698167,30327698167.0,30327698167.0,30327698167.0,30327698167.0,30055363599.666668
58737.26953125,61687.7578125,58472.875,60611.05078125,29961696180,29961696180.0,29961696180.0,29961696180.0,29961696180.0,32456010722.333332
57560.09765625,59838.6484375,56161.59375,58733.26171875,35682112440,35682112440.0,35682112440.0,35682112440.0,35682112440.0,31990502262.333332
58894.10546875,59847.359375,57110.01953125,57560.2734375,29350938673,29350938673.0,29350938673.0,29350938673.0,29350938673.0,31664915764.333332
59478.97265625,59694.66796875,58814.83203125,58893.53125,13589684021,13589684021.0,13589684021.0,13589684021.0,13589684021.0,26207578378.0
58483.96484375,60262.71875,58445.40234375,59468.1328125,17740625837,17740625837.0,17740625837.0,17740625837.0,17740625837.0,20227082843.666668
59493.453125,59612.66015625,57864.7109375,58480.7109375,25911207712,25911207712.0,25911207712.0,25911207712.0,25911207712.0,19080505856.666668
59012.79296875,61396.328125,58610.8828125,59493.453125,31613400008,31613400008.0,31613400008.0,31613400008.0,31613400008.0,25088411185.666668
61175.19140625,61834.3515625,58823.4453125,59014.98828125,32731154072,32731154072.0,32731154072.0,32731154072.0,32731154072.0,30085253930.666668
60381.9140625,61408.109375,59815.25390625,61168.31640625,27625734377,27625734377.0,27625734377.0,27625734377.0,27625734377.0,30656762819.0
64094.35546875,64947.0625,60372.05078125,60380.953125,42530509233,42530509233.0,42530509233.0,42530509233.0,42530509233.0,34295799227.333332
64178.9921875,64513.7890625,63619.91796875,64103.87109375,21430585163,21430585163.0,21430585163.0,21430585163.0,21430585163.0,30528942924.333332
64333.54296875,64996.421875,63833.51953125,64176.3671875,18827683555,18827683555.0,18827683555.0,18827683555.0,18827683555.0,27596259317.0
62880.66015625,64489.70703125,62849.55859375,64342.2265625,27682040631,27682040631.0,27682040631.0,27682040631.0,27682040631.0,22646769783.0
59504.1328125,63210.796875,58116.75,62879.70703125,39103882198,39103882198.0,39103882198.0,39103882198.0,39103882198.0,28537868794.666668
59027.625,60236.44921875,57890.67578125,59507.92578125,40289564698,40289564698.0,40289564698.0,40289564698.0,40289564698.0,35691829175.666664
59388.1796875,61184.08203125,58786.2265625,59027.46875,32224990582,32224990582.0,32224990582.0,32224990582.0,32224990582.0,37206145826.0
59119.4765625,59896.88671875,57768.53125,59388.6015625,32292756405,32292756405.0,32292756405.0,32292756405.0,32292756405.0,34935770561.666664
58969.8984375,59432.59375,58768.78515625,59117.48046875,12403470760,12403470760.0,12403470760.0,12403470760.0,12403470760.0,25640405915.666668
57325.48828125,59062.0703125,57217.82421875,58969.80078125,24592449997,24592449997.0,24592449997.0,24592449997.0,24592449997.0,23096225720.666668
59112.48046875,59403.0703125,57136.02734375,57326.96875,27036454524,27036454524.0,27036454524.0,27036454524.0,27036454524.0,21344125093.666668
57431.0234375,59815.05859375,57425.16796875,59106.19140625,26666961053,26666961053.0,26666961053.0,26666961053.0,26666961053.0,26098621858.0
57971.5390625,58511.5703125,55673.1640625,57430.34765625,35627680312,35627680312.0,35627680312.0,35627680312.0,35627680312.0,29777031963.0
56160.48828125,58300.58203125,55712.453125,57971.703125,31030280656,31030280656.0,31030280656.0,31030280656.0,31030280656.0,31108307340.333332
53948.75390625,56976.109375,52598.69921875,56160.19140625,49361693566,49361693566.0,49361693566.0,49361693566.0,49361693566.0,38673218178.0
54139.6875,54838.14453125,53740.0703125,53949.0859375,19061486526,19061486526.0,19061486526.0,19061486526.0,19061486526.0,33151153582.666668
54841.56640625,55300.859375,53653.7578125,54147.93359375,18268287531,18268287531.0,18268287531.0,18268287531.0,18268287531.0,28897155874.333332
57019.53515625,58041.125,54598.43359375,54851.88671875,34618096173,34618096173.0,34618096173.0,34618096173.0,34618096173.0,23982623410.0
57648.7109375,58029.9765625,56419.4140625,57020.09765625,28857630507,28857630507.0,28857630507.0,28857630507.0,28857630507.0,27248004737.0
57343.171875,57991.3203125,55567.33984375,57650.2890625,37049062672,37049062672.0,37049062672.0,37049062672.0,37049062672.0,33508263117.333332
58127.01171875,58534.359375,57330.1015625,57343.171875,33835707949,33835707949.0,33835707949.0,33835707949.0,33835707949.0,33247467042.666668
60571.30078125,60648.0234375,57650.11328125,58130.32421875,32490528356,32490528356.0,32490528356.0,32490528356.0,32490528356.0,34458432992.333336
60005.12109375,60656.72265625,59517.8828125,60569.1171875,16428405496,16428405496.0,16428405496.0,16428405496.0,16428405496.0,27584880600.333332
59182.8359375,60381.91796875,58696.30859375,60000.7265625,18120960867,18120960867.0,18120960867.0,18120960867.0,18120960867.0,22346631573.0
58192.5078125,59205.51171875,57501.33984375,59185.2265625,32032822113,32032822113.0,32032822113.0,32032822113.0,32032822113.0,22194062825.333332
60308.5390625,61316.08984375,57628.0703125,58192.5078125,38075570118,38075570118.0,38075570118.0,38075570118.0,38075570118.0,29409784366.0
61649.6796875,61664.06640625,59218.25390625,60309.0,40990702891,40990702891.0,40990702891.0,40990702891.0,40990702891.0,37033031707.333336
62940.45703125,63872.44140625,61609.8671875,61651.15625,42710252573,42710252573.0,42710252573.0,42710252573.0,42710252573.0,40592175194.0
63192.9765625,64119.53125,62364.60546875,62941.42578125,35177164222,35177164222.0,35177164222.0,35177164222.0,35177164222.0,39626039895.333336
63394.83984375,63543.359375,62783.10546875,63184.33984375,14408616220,14408616220.0,14408616220.0,14408616220.0,14408616220.0,30765344338.333332
63648.7109375,63993.421875,62440.7265625,63396.8046875,20183348802,20183348802.0,20183348802.0,20183348802.0,20183348802.0,23256376414.666668
63329.80078125,64733.55859375,62628.078125,63643.1015625,31400285425,31400285425.0,31400285425.0,31400285425.0,31400285425.0,21997416815.666668
64301.96875,64695.21484375,62737.41796875,63326.83984375,29938335243,29938335243.0,29938335243.0,29938335243.0,29938335243.0,27173989823.333332
63143.14453125,64804.50390625,62945.375,64302.58984375,25078377700,25078377700.0,25078377700.0,25078377700.0,25078377700.0,28805666122.666668
65181.01953125,65790.796875,62669.26953125,63138.546875,36873129847,36873129847.0,36873129847.0,36873129847.0,36873129847.0,30629947596.666668
65790.6640625,66480.6953125,64852.9921875,65180.6640625,32058813449,32058813449.0,32058813449.0,32058813449.0,32058813449.0,31336773665.333332
65887.6484375,66255.53125,65458.03515625,65792.1796875,15243637984,15243637984.0,15243637984.0,15243637984.0,15243637984.0,28058527093.333332
65635.3046875,66069.34375,65450.015625,65888.8984375,14788214575,14788214575.0,14788214575.0,14788214575.0,14788214575.0,20696888669.333332
63329.5,65635.0546875,62873.6171875,65634.65625,37112957475,37112957475.0,37112957475.0,37112957475.0,37112957475.0,22381603344.666668
60837.0078125,64110.98046875,60189.27734375,63335.60546875,50220923500,50220923500.0,50220923500.0,50220923500.0,50220923500.0,34040698516.666668
60632.78515625,62357.6875,59996.94921875,60836.32421875,40762722398,40762722398.0,40762722398.0,40762722398.0,40762722398.0,42698867791.0
60759.40234375,61469.0390625,59878.8046875,60632.484375,36106447279,36106447279.0,36106447279.0,36106447279.0,36106447279.0,42363364392.333336
62067.4765625,62465.9921875,60459.94140625,60754.625,29585472513,29585472513.0,29585472513.0,29585472513.0,29585472513.0,35484880730.0
62089.94921875,62371.0234375,61689.58203125,62067.609375,13305410749,13305410749.0,13305410749.0,13305410749.0,13305410749.0,26332443513.666668
62818.953125,62959.5703125,61833.1484375,62084.98828125,14776233667,14776233667.0,14776233667.0,14776233667.0,14776233667.0,19222372309.666668
62236.66015625,64443.70703125,62152.55078125,62819.109375,34253562610,34253562610.0,34253562610.0,34253562610.0,34253562610.0,20778402342.0
62131.96875,63174.3046875,61843.5625,62221.64453125,28134475157,28134475157.0,28134475157.0,28134475157.0,28134475157.0,25721423811.333332
60582.1015625,62508.8359375,60314.61328125,62131.7265625,27670982363,27670982363.0,27670982363.0,27670982363.0,27670982363.0,30019673376.666668
60274.5,61236.72265625,58895.20703125,60581.9296875,30452813570,30452813570.0,30452813570.0,30452813570.0,30452813570.0,28752757030.0
62445.08984375,63400.87109375,60046.125,60275.4609375,30327141594,30327141594.0,30327141594.0,30327141594.0,30327141594.0,29483645842.333332
63193.0234375,63448.78515625,62443.26953125,62444.6171875,16744110886,16744110886.0,16744110886.0,16744110886.0,16744110886.0,25841355350.0
62851.375,63272.65234375,62035.63671875,63192.9453125,18177529690,18177529690.0,18177529690.0,18177529690.0,18177529690.0,21749594056.666668
66046.125,66482.4921875,62442.15234375,62848.3984375,43706958056,43706958056.0,43706958056.0,43706958056.0,43706958056.0,26209532877.333332
67041.109375,67881.6796875,64809.1953125,66050.3671875,48863870879,48863870879.0,48863870879.0,48863870879.0,48863870879.0,36916119541.666664
67612.71875,68375.2890625,66758.7265625,67042.4609375,38195189534,38195189534.0,38195189534.0,38195189534.0,38195189534.0,43588672823.0
67399.8359375,67912.2109375,66647.390625,67617.078125,32790898511,32790898511.0,32790898511.0,32790898511.0,32790898511.0,39949986308.0
68418.7890625,68969.75,67177.8203125,67419.109375,36857165014,36857165014.0,36857165014.0,36857165014.0,36857165014.0,35947751019.666664
68362.734375,68668.0078125,68024.640625,68418.9765625,14443497908,14443497908.0,14443497908.0,14443497908.0,14443497908.0,28030520477.666668
69001.703125,69359.0078125,68105.71875,68364.1796875,18975847518,18975847518.0,18975847518.0,18975847518.0,18975847518.0,23425503480.0
67367.8515625,69462.734375,66829.8515625,69002.0,37498611780,37498611780.0,37498611780.0,37498611780.0,37498611780.0,23639319068.666668
67361.40625,67801.578125,66581.3671875,67360.703125,31808472566,31808472566.0,31808472566.0,31808472566.0,31808472566.0,29427643954.666668
66432.1953125,67402.7421875,65188.03515625,67362.375,32263980353,32263980353.0,32263980353.0,32263980353.0,32263980353.0,33857021566.333332
68161.0546875,68798.9609375,66454.1015625,66653.703125,31414428647,31414428647.0,31414428647.0,31414428647.0,31414428647.0,31828960522.0
66642.4140625,68722.15625,65521.79296875,68165.296875,41469984306,41469984306.0,41469984306.0,41469984306.0,41469984306.0,35049464435.333336
67014.6953125,67317.921875,66360.59375,66628.734375,19588098156,19588098156.0,19588098156.0,19588098156.0,19588098156.0,30824170369.666668
67929.296875,68221.3125,66847.2265625,67023.4765625,16721307878,,19588098156.0,38799856657.0,29193977406.5,30529041231.0
69907.7578125,70212.265625,67535.1328125,67922.671875,38799856657,38799856657.0,38799856657.0,38799856657.0,38799856657.0,29193977406.5
72720.4921875,73577.2109375,69729.9140625,69910.046875,58541874402,58541874402.0,58541874402.0,58541874402.0,58541874402.0,48670865529.5
72339.5390625,72905.296875,71411.734375,72715.3671875,40646637831,40646637831.0,40646637831.0,40646637831.0,40646637831.0,45996122963.333336
70215.1875,72662.3125,69590.5,72335.046875,40627912076,40627912076.0,40627912076.0,40627912076.0,40627912076.0,46605474769.666664
69482.46875,71559.015625,68779.703125,70216.8984375,49989795365,49989795365.0,49989795365.0,49989795365.0,49989795365.0,43754781757.333336
69289.2734375,69867.3515625,69033.71875,69486.0234375,18184612091,18184612091.0,18184612091.0,18184612091.0,18184612091.0,36267439844.0
68741.1171875,69361.65625,67482.5234375,69296.3828125,34868307655,34868307655.0,34868307655.0,34868307655.0,34868307655.0,34347571703.666668
67811.5078125,69433.1796875,66803.6484375,68742.1328125,41184819348,41184819348.0,41184819348.0,41184819348.0,41184819348.0,31412579698.0
69359.5625,70522.7890625,67458.8671875,67811.171875,46046889204,46046889204.0,46046889204.0,46046889204.0,46046889204.0,40700005402.333336
75639.078125,76460.15625,69322.03125,69358.5,118592653963,118592653963.0,118592653963.0,118592653963.0,118592653963.0,68608120838.333336
75904.859375,76943.1171875,74480.421875,75637.0859375,63467654989,63467654989.0,63467654989.0,63467654989.0,63467654989.0,76035732718.66667
76545.4765625,77252.75,75648.7421875,75902.8359375,55176858003,55176858003.0,55176858003.0,55176858003.0,55176858003.0,79079055651.66667
76778.8671875,76932.765625,75773.7890625,76556.1875,29009480361,29009480361.0,29009480361.0,29009480361.0,29009480361.0,49217997784.333336
80474.1875,81474.421875,76565.4296875,76775.546875,82570594495,82570594495.0,82570594495.0,82570594495.0,82570594495.0,55585644286.333336
88701.484375,89604.5,80283.25,80471.4140625,117966845037,117966845037.0,117966845037.0,117966845037.0,117966845037.0,76515639964.33333
87955.8125,89956.8828125,85155.109375,88705.5625,133673285375,133673285375.0,133673285375.0,133673285375.0,133673285375.0,111403574969.0
90584.1640625,93434.3515625,86256.9296875,87929.96875,123559027869,123559027869.0,123559027869.0,123559027869.0,123559027869.0,125066386093.66667
87250.4296875,91765.21875,86682.8125,90574.8828125,87616705248,87616705248.0,87616705248.0,87616705248.0,87616705248.0,114949672830.66667
91066.0078125,91868.7421875,87124.8984375,87284.1796875,78243109518,78243109518.0,78243109518.0,78243109518.0,78243109518.0,96472947545.0
90558.4765625,91763.9453125,90094.2265625,91064.3671875,44333192814,44333192814.0,44333192814.0,44333192814.0,44333192814.0,70064335860.0
89845.8515625,91433.0390625,88741.6640625,90558.4609375,46350159305,46350159305.0,46350159305.0,46350159305.0,46350159305.0,56308820545.666664
90542.640625,92596.7890625,89393.59375,89843.71875,75535775084,75535775084.0,75535775084.0,75535775084.0,75535775084.0,55406375734.333336
92343.7890625,94002.8671875,90426.984375,90536.8125,74521048295,74521048295.0,74521048295.0,74521048295.0,74521048295.0,65468994228.0
94339.4921875,94902.0234375,91619.5,92341.890625,71730956426,71730956426.0,71730956426.0,71730956426.0,71730956426.0,73929259935.0
98504.7265625,99014.21875,94132.6015625,94334.640625,106024505582,106024505582.0,106024505582.0,106024505582.0,106024505582.0,84092170101.0
98997.6640625,99655.5,97222.6640625,98496.4296875,78473580551,78473580551.0,78473580551.0,78473580551.0,78473580551.0,85409680853.0
97777.28125,99014.6796875,97232.890625,99006.7421875,44414644677,44414644677.0,44414644677.0,44414644677.0,44414644677.0,76304243603.33333
98013.8203125,98647.1796875,95788.078125,97778.09375,51712020623,51712020623.0,51712020623.0,51712020623.0,51712020623.0,58200081950.333336
93102.296875,98935.03125,92642.9140625,98033.4453125,80909462490,80909462490.0,80909462490.0,80909462490.0,80909462490.0,59012042596.666664
91985.3203125,94991.75,90770.8125,93087.28125,91656519855,91656519855.0,91656519855.0,91656519855.0,91656519855.0,74759334322.66667
95962.53125,97361.1796875,91778.6640625,91978.140625,71133452438,71133452438.0,71133452438.0,71133452438.0,71133452438.0,81233144927.66667
95652.46875,96650.203125,94677.3515625,95954.9453125,52260008261,52260008261.0,52260008261.0,52260008261.0,52260008261.0,71683326851.33333
97461.5234375,98693.171875,95407.8828125,95653.953125,54968682476,54968682476.0,54968682476.0,54968682476.0,54968682476.0,59454047725.0
96449.0546875,97499.34375,96144.21875,97468.8125,31634227866,31634227866.0,31634227866.0,31634227866.0,31634227866.0,46287639534.333336
97279.7890625,97888.125,95770.1875,96461.3359375,36590695296,36590695296.0,36590695296.0,36590695296.0,36590695296.0,41064535212.666664
95865.3046875,98152.6015625,94482.8671875,97276.0078125,72680784305,72680784305.0,72680784305.0,72680784305.0,72680784305.0,46968569155.666664
96002.1640625,96297.203125,93629.5625,95854.59375,67067810961,67067810961.0,67067810961.0,67067810961.0,67067810961.0,58779763520.666664
98768.53125,99207.328125,94660.5234375,95988.53125,77199817112,77199817112.0,77199817112.0,77199817112.0,77199817112.0,72316137459.33333
96593.5703125,103900.46875,91998.78125,98741.5390625,149218945580,149218945580.0,149218945580.0,149218945580.0,149218945580.0,97828857884.33333
99920.7109375,102039.8828125,96514.875,97074.2265625,94534772658,94534772658.0,94534772658.0,94534772658.0,94534772658.0,106984511783.33333
99923.3359375,100563.3828125,99030.8828125,99916.7109375,44177510897,44177510897.0,44177510897.0,44177510897.0,44177510897.0,95977076378.33333
101236.015625,101399.9921875,98771.515625,99921.9140625,44125751925,44125751925.0,44125751925.0,44125751925.0,44125751925.0,60946011826.666664
97432.71875,101272.5078125,94355.9140625,101237.0625,110676473908,110676473908.0,110676473908.0,110676473908.0,110676473908.0,66326578910.0
96675.4296875,98270.15625,94321.2578125,97441.234375,104823780634,104823780634.0,104823780634.0,104823780634.0,104823780634.0,86542002155.66667
101173.03125,101913.359375,95747.2265625,96656.0625,85391409936,85391409936.0,85391409936.0,85391409936.0,85391409936.0,100297221492.66667
100043.0,102524.9140625,99339.953125,101167.8046875,72073983533,72073983533.0,72073983533.0,72073983533.0,72073983533.0,87429724701.0
101459.2578125,101888.8046875,99233.28125,100046.6484375,56894751583,56894751583.0,56894751583.0,56894751583.0,56894751583.0,71453381684.0
101372.96875,102618.8828125,100634.0546875,101451.4375,40422968793,40422968793.0,40422968793.0,40422968793.0,40422968793.0,56463901303.0
104298.6953125,105047.5390625,101227.03125,101373.53125,51145914137,51145914137.0,51145914137.0,51145914137.0,51145914137.0,49487878171.0
106029.71875,107780.578125,103322.984375,104293.578125,91020417816,91020417816.0,91020417816.0,91020417816.0,91020417816.0,60863100248.666664
106140.6015625,108268.4453125,105291.734375,106030.6875,68589364868,68589364868.0,68589364868.0,68589364868.0,68589364868.0,70251898940.33333
100041.5390625,106470.609375,100041.5390625,106147.296875,93865656139,93865656139.0,93865656139.0,93865656139.0,93865656139.0,84491812941.0
97490.953125,102748.1484375,95587.6796875,100070.6875,97221662392,97221662392.0,97221662392.0,97221662392.0,97221662392.0,86558894466.33333
97755.9296875,98098.9140625,92175.1796875,97484.6953125,105634083408,105634083408.0,105634083408.0,105634083408.0,105634083408.0,98907133979.66667
97224.7265625,99507.1015625,96426.5234375,97756.1953125,51765334294,51765334294.0,51765334294.0,51765334294.0,51765334294.0,84873693364.66667
95104.9375,97360.265625,94202.1875,97218.3203125,43147981314,43147981314.0,43147981314.0,43147981314.0,43147981314.0,66849133005.333336
94686.2421875,96416.2109375,92403.1328125,95099.390625,65239002919,65239002919.0,65239002919.0,65239002919.0,65239002919.0,53384106175.666664
98676.09375,99404.0625,93448.015625,94684.34375,47114953674,47114953674.0,47114953674.0,47114953674.0,47114953674.0,51833979302.333336
99299.1953125,99478.75,97593.46875,98675.9140625,33700394629,33700394629.0,33700394629.0,33700394629.0,33700394629.0,48684783740.666664
95795.515625,99884.5703125,95137.8828125,99297.6953125,47054980873,47054980873.0,47054980873.0,47054980873.0,47054980873.0,42623443058.666664
94164.859375,97294.84375,93310.7421875,95704.9765625,52419934565,52419934565.0,52419934565.0,52419934565.0,52419934565.0,44391770022.333336
95163.9296875,95525.8984375,94014.2890625,94160.1875,24107436185,24107436185.0,24107436185.0,24107436185.0,24107436185.0,41194117207.666664
93530.2265625,95174.875,92881.7890625,95174.0546875,29635885267,29635885267.0,29635885267.0,29635885267.0,29635885267.0,35387752005.666664
92643.2109375,94903.3203125,91317.1328125,93527.1953125,56188003691,56188003691.0,56188003691.0,56188003691.0,56188003691.0,36643775047.666664
93429.203125,96090.6015625,91914.03125,92643.25,43625106843,43625106843.0,43625106843.0,43625106843.0,43625106843.0,43149665267.0
94419.7578125,94929.8671875,92788.125,93425.1015625,24519888919,24519888919.0,24519888919.0,24519888919.0,24519888919.0,41444333151.0
96886.875,97739.8203125,94201.5703125,94416.2890625,46009564411,46009564411.0,46009564411.0,46009564411.0,46009564411.0,38051520057.666664
98107.4296875,98956.9140625,96034.6171875,96881.7265625,35611391163,35611391163.0,35611391163.0,35611391163.0,35611391163.0,35380281497.666664
98236.2265625,98734.4296875,97562.9765625,98106.9921875,22342608078,22342608078.0,22342608078.0,22342608078.0,22342608078.0,34654521217.333336
98314.9609375,98813.3046875,97291.765625,98233.90625,20525254825,20525254825.0,20525254825.0,20525254825.0,20525254825.0,26159751355.333332
102078.0859375,102482.875,97926.1484375,98314.953125,51823432705,51823432705.0,51823432705.0,51823432705.0,51823432705.0,31563765202.666668
96922.703125,102712.484375,96132.875,102248.8515625,58685738547,58685738547.0,58685738547.0,58685738547.0,58685738547.0,43678142025.666664
95043.5234375,97258.3203125,92525.84375,96924.1640625,63875859171,63875859171.0,63875859171.0,63875859171.0,63875859171.0,58128343474.333336
92484.0390625,95349.71875,91220.84375,95043.484375,62777261693,62777261693.0,62777261693.0,62777261693.0,62777261693.0,61779619803.666664
94701.453125,95770.609375,92250.09375,92494.4921875,62058693684,62058693684.0,62058693684.0,62058693684.0,62058693684.0,62903938182.666664
94566.59375,94977.6875,93840.046875,94700.8359375,18860894100,18860894100.0,18860894100.0,18860894100.0,18860894100.0,47898949825.666664
94488.4375,95367.5390625,93712.5078125,94565.7265625,20885130965,20885130965.0,20885130965.0,20885130965.0,20885130965.0,33934906249.666668
94516.5234375,95837.0,89260.1015625,94488.890625,72978998252,72978998252.0,72978998252.0,72978998252.0,72978998252.0,37575007772.333336
96534.046875,97352.6640625,94322.15625,94519.0078125,53769675818,53769675818.0,53769675818.0,53769675818.0,53769675818.0,49211268345.0
100504.4921875,100697.234375,96501.640625,96534.046875,57805923627,57805923627.0,57805923627.0,57805923627.0,57805923627.0,61518199232.333336
99756.90625,100781.5859375,97364.4453125,100505.296875,54103781805,54103781805.0,54103781805.0,54103781805.0,54103781805.0,55226460416.666664
104462.0390625,105884.2265625,99948.90625,100025.765625,71888972663,71888972663.0,71888972663.0,71888972663.0,71888972663.0,61266226031.666664
104408.0703125,104913.203125,102226.6171875,104124.953125,50445655726,50445655726.0,50445655726.0,50445655726.0,50445655726.0,58812803398.0
101089.609375,106299.796875,99570.53125,104411.2890625,76789928525,76789928525.0,76789928525.0,76789928525.0,76789928525.0,66374852304.666664
102016.6640625,109114.8828125,99471.359375,101083.75,126279678351,126279678351.0,126279678351.0,126279678351.0,126279678351.0,84505087534.0
106146.265625,107180.921875,100103.953125,102052.578125,88733878242,88733878242.0,88733878242.0,88733878242.0,88733878242.0,97267828372.66667
103653.0703125,106294.34375,103360.265625,106136.3828125,53878181052,53878181052.0,53878181052.0,53878181052.0,53878181052.0,89630579215.0
103960.171875,106820.328125,101257.8046875,103657.671875,104104515428,104104515428.0,104104515428.0,104104515428.0,104104515428.0,82238858240.66667
104819.484375,107098.546875,102772.125,103965.671875,52388229265,52388229265.0,52388229265.0,52388229265.0,52388229265.0,70123641915.0
104714.6484375,105243.7890625,104120.375,104824.03125,23888996502,23888996502.0,23888996502.0,23888996502.0,23888996502.0,60127247065.0
102682.5,105438.6484375,102507.7109375,104713.2109375,22543395879,22543395879.0,22543395879.0,22543395879.0,22543395879.0,32940207215.333332
102087.6875,103214.109375,97795.9375,102680.3046875,89006608428,89006608428.0,89006608428.0,89006608428.0,89006608428.0,45146333603.0
101332.4765625,103730.8203125,100238.1875,102095.4140625,47180685494,47180685494.0,47180685494.0,47180685494.0,47180685494.0,52910229933.666664
103703.2109375,104750.8046875,101283.8203125,101317.5234375,47432049818,47432049818.0,47432049818.0,47432049818.0,47432049818.0,61206447913.333336
104735.3046875,106418.765625,103321.6484375,103709.3359375,41915744521,41915744521.0,41915744521.0,41915744521.0,41915744521.0,45509493277.666664
102405.0234375,106026.3515625,101543.8828125,104737.5625,45732764360,45732764360.0,45732764360.0,45732764360.0,45732764360.0,45026852899.666664
100655.90625,102755.7265625,100297.7109375,102402.796875,27757944848,27757944848.0,27757944848.0,27757944848.0,27757944848.0,38468817909.666664
97688.9765625,101430.6640625,96216.078125,100661.5390625,63091816853,63091816853.0,63091816853.0,63091816853.0,63091816853.0,45527508687.0
101405.421875,102514.171875,91242.890625,97681.1015625,115400897748,115400897748.0,115400897748.0,115400897748.0,115400897748.0,68750219816.33333
97871.8203125,101745.6171875,96208.109375,101398.71875,73002130211,73002130211.0,73002130211.0,73002130211.0,73002130211.0,83831614937.33333
96615.4453125,99113.2109375,96174.828125,97878.0078125,49125911241,49125911241.0,49125911241.0,49125911241.0,49125911241.0,79176313066.66667
96593.296875,99168.609375,95707.3515625,96610.640625,45302471947,45302471947.0,45302471947.0,45302471947.0,45302471947.0,55810171133.0
96529.0859375,100154.140625,95653.8828125,96581.3203125,55741290456,55741290456.0,55741290456.0,55741290456.0,55741290456.0,50056557881.333336
96482.453125,96877.8046875,95702.4921875,96533.2578125,22447526395,22447526395.0,22447526395.0,22447526395.0,22447526395.0,41163762932.666664
96500.09375,97325.28125,94745.2578125,96481.3125,27732901800,27732901800.0,27732901800.0,27732901800.0,27732901800.0,35307239550.333336
97437.5546875,98333.21875,95320.84375,96499.4609375,40078962391,40078962391.0,40078962391.0,40078962391.0,40078962391.0,30086463528.666668
95747.4296875,98492.8984375,94875.0390625,97438.1328125,37488783272,37488783272.0,37488783272.0,37488783272.0,37488783272.0,35100215821.0
97885.859375,98151.0234375,94101.203125,95745.6953125,49340445530,49340445530.0,49340445530.0,49340445530.0,49340445530.0,42302730397.666664
96623.8671875,98111.0859375,95269.7109375,97888.75,37147280860,37147280860.0,37147280860.0,37147280860.0,37147280860.0,41325503220.666664
97508.96875,98819.46875,96342.8046875,96623.3671875,32697987277,32697987277.0,32697987277.0,32697987277.0,32697987277.0,39728571222.333336
97580.3515625,97975.0390625,97240.1953125,97508.3828125,17047266288,17047266288.0,17047266288.0,17047266288.0,17047266288.0,28964178141.666668
96175.03125,97725.59375,96060.9765625,97580.4921875,16536755396,16536755396.0,16536755396.0,16536755396.0,16536755396.0,22094002987.0
