Close,High,Low,Open,Volume,CPIAUCSL,Inflation,Return,Real_return,Log_Return,rv
73083.5,73637.4765625,71334.09375,71482.1171875,48212536929,312.345,0.004431338373525273,0.022414410239567806,0.017903734360939394,0.02216689906407544,
71396.59375,73750.0703125,68563.0234375,73079.375,59594605698,312.345,0.004431338373525273,-0.0230819028918976,-0.027391858670972047,-0.0233524614583823,
69403.7734375,72357.1328125,65630.6953125,71387.875,78320453976,312.345,0.004431338373525273,-0.027911980219644583,-0.032200626720332526,-0.028308923292000562,
65315.1171875,70046.2734375,64801.39453125,69392.484375,46842198371,312.345,0.004431338373525273,-0.05891115205258901,-0.06306303677131853,-0.060717725206296765,
68390.625,68845.71875,64545.31640625,65316.34375,44716864318,312.345,0.004431338373525273,0.04708722796395115,0.042467700838066724,0.046012240704610304,
67548.59375,68897.1328125,66594.2265625,68371.3046875,49261579492,312.345,0.004431338373525273,-0.0123120859035869,-0.016669555834672334,-0.012388507554368627,
61912.7734375,68106.9296875,61536.1796875,67556.1328125,74215844794,312.345,0.004431338373525273,-0.08343356981432348,-0.08747726681858448,-0.08712073185700822,
67913.671875,68115.2578125,60807.78515625,61930.15625,66792634382,312.345,0.004431338373525273,0.09692504638897836,0.09208564536151176,0.09251085296877404,
65491.390625,68199.9921875,64580.91796875,67911.5859375,44480350565,312.345,0.004431338373525273,-0.03566706353999505,-0.039921496255236,-0.03631867422621332,
63778.76171875,66623.75,62355.37109375,65489.9296875,41401116964,312.345,0.004431338373525273,-0.02615044343853401,-0.03044686146648945,-0.02649844665215931,
64062.203125,65976.3984375,63038.4921875,63802.72265625,24738964812,312.345,0.004431338373525273,0.004444134671348854,1.2739843267217665e-05,0.0044342886654000135,
67234.171875,67622.7578125,63825.8515625,64070.75390625,27206630673,312.345,0.004431338373525273,0.04951388799118828,0.04488365495511637,0.04832709315067971,
69958.8125,71162.59375,66414.8359375,67234.09375,42700139523,312.345,0.004431338373525273,0.04052464020923141,0.03593406583087311,0.0397250476948794,
69987.8359375,71535.7421875,69335.609375,69931.328125,36010437368,312.345,0.004431338373525273,0.00041486463910467286,-0.003998753902804797,0.0004147786065640333,
69455.34375,71727.6875,68381.9296875,69991.8984375,40827113309,312.345,0.004431338373525273,-0.007608353371227561,-0.011986575174216196,-0.007637444542951766,
70744.953125,71546.0234375,68895.5078125,69452.7734375,34374900617,312.345,0.004431338373525273,0.018567460837021654,0.014073756884554145,0.018397189971880865,
69892.828125,70913.09375,69076.65625,70744.796875,25230851763,312.345,0.004431338373525273,-0.01204502883045766,-0.016403676960799585,-0.012118158012204417,
69645.3046875,70355.4921875,69601.0625,69893.4453125,17130241883,312.345,0.004431338373525273,-0.0035414711944022903,-0.00793763522038049,-0.0035477570486820652,
71333.6484375,71377.78125,69624.8671875,69647.78125,20050941373,312.345,0.004431338373525273,0.02424203264779501,0.019723293686106258,0.023952858696302474,0.747705328682949
69702.1484375,71342.09375,68110.6953125,71333.484375,34873527352,313.023,0.0021706766556210955,-0.022871394296192005,-0.024987830451577264,-0.023137002333257977,
65446.97265625,69708.3828125,64586.59375,69705.0234375,50705240709,313.023,0.0021706766556210955,-0.061047985989492126,-0.06308173260076066,-0.06299090436988572,
65980.8125,66914.3203125,64559.8984375,65446.671875,34488018367,313.023,0.0021706766556210955,0.008156830210526378,0.0059731876958142305,0.00812374307331999,
68508.84375,69291.2578125,65113.796875,65975.6953125,34439527442,313.023,0.0021706766556210955,0.038314642609167615,0.03606567902601565,0.03759886271186141,
67837.640625,68725.7578125,66011.4765625,68515.7578125,33748230056,313.023,0.0021706766556210955,-0.009797320875087778,-0.011942075146967657,-0.009845630418288566,
68896.109375,69629.6015625,67491.71875,67840.5703125,19967785809,313.023,0.0021706766556210955,0.015602971156545964,0.013403200486518108,0.015482496362565016,
69362.5546875,70284.4296875,68851.6328125,68897.109375,21204930369,313.023,0.0021706766556210955,0.006770270726916605,0.004589631465415689,0.006747455363626304,
71631.359375,72715.359375,69064.2421875,69362.5546875,37261432669,313.023,0.0021706766556210955,0.03270935878474601,0.03047253610636136,0.03218579409702191,
69139.015625,71742.5078125,68212.921875,71632.5,36426900409,313.023,0.0021706766556210955,-0.03479403115822832,-0.036884643179947774,-0.035413761203788405,
70587.8828125,71093.4296875,67503.5625,69140.2421875,38318601774,313.023,0.0021706766556210955,0.0209558550176423,0.0187444901348639,0.020739301242534747,
70060.609375,71256.234375,69571.8125,70575.734375,30153382941,313.023,0.0021706766556210955,-0.007469744331340511,-0.009619540075881061,-0.00749778258451207,
