Date,Open,High,Low,Close,Volume,return,log_return,MA50,MA200,volatility
2011-10-17,12.636598927865856,12.785215643312412,12.462812710543009,12.584163665771484,686044800,-0.004763095722596478,-0.004774475412441905,11.561472206115722,10.692123641967774,0.017892765288423255
2011-10-18,12.637197284505111,12.728585346275372,12.464311179713702,12.651579856872559,881602400,0.005357224595262,0.005342925713061822,11.602839183807372,10.706006999015807,0.01777028998005263
2011-10-19,12.025655133079475,12.237493273328829,11.919286007419172,11.943856239318848,1104059600,-0.05593954474936691,-0.057565073308150264,11.617586994171143,10.716094059944153,0.020770039496021655
2011-10-20,11.985199079664344,11.995685968939389,11.811713751098836,11.844672203063965,549270400,-0.008304188719918781,-0.008338860576247949,11.636535568237305,10.725279202461243,0.020846200219295605
2011-10-21,11.928271777026843,11.959433213539848,11.708043063054589,11.771564483642578,621244400,-0.006172202840908914,-0.006191329628419717,11.648023300170898,10.734139266014099,0.02060270646506737
2011-10-24,11.870745554724346,12.17996288882258,11.847374672520084,12.158090591430664,502138000,0.032835576641082165,0.03230800674350421,11.66527006149292,10.7445739030838,0.021368131566007937
2011-10-25,12.135916155674101,12.181460167487465,11.906699912251371,11.918384552001953,430427200,-0.01971576355893101,-0.01991271218540842,11.673875350952148,10.75286166191101,0.021654706658490494
2011-10-26,12.037938699015053,12.061610419352947,11.779957272306818,12.003182411193848,456304800,0.007114878599688401,0.0070896872692049065,11.685932540893555,10.761694760322571,0.021587194077512566
2011-10-27,12.211721443426905,12.254869156961584,12.041831721926021,12.125727653503418,494664800,0.010209395984458913,0.010157632121665304,11.700464572906494,10.770724110603332,0.0215983033848714
2011-10-28,12.075092121864952,12.17546849879598,12.060410311521128,12.133520126342773,322842800,0.0006426396058056838,0.0006424332013985726,11.723775787353516,10.779603662490844,0.021329631135212197
2011-10-31,12.057714781539689,12.264759525014872,12.016664917145516,12.128427505493164,385501200,-0.00041971503706927926,-0.0004198031420789777,11.75298978805542,10.788038268089295,0.02070164709450948
2011-11-01,11.907595902950922,11.970218005830633,11.782050860186814,11.88062858581543,531790000,-0.020431248780231615,-0.020642853943582243,11.777002048492431,10.796406927108764,0.020999164061194887
2011-11-02,11.987897670250948,11.99838456080231,11.83868090714362,11.907596588134766,327350800,0.002269913761257847,0.0022673413989743206,11.79127031326294,10.805181579589844,0.021004884663218676
2011-11-03,11.957336128171514,12.08707610979751,11.846173634957063,12.077188491821289,441386400,0.014242328620329037,0.014141859477421557,11.807384433746337,10.815727047920227,0.020676373692915515
2011-11-04,12.046023469717289,12.08827106129197,11.960029702415147,11.992389678955078,302229200,-0.007021403443660534,-0.007046169493190269,11.82327672958374,10.826741418838502,0.020687702872922927
2011-11-07,11.982508943397551,11.985205276282949,11.869248560432837,11.9771146774292,270275600,-0.0012737245815722664,-0.0012745364582051593,11.83295482635498,10.836071910858154,0.020682807984542036
2011-11-08,12.051424126559155,12.224910348878408,12.031948121635066,12.171875,400442000,0.016261038473466938,0.016130243787403697,11.842698783874512,10.845784440040589,0.020809134284860455
2011-11-09,11.894411267942639,12.011866509559098,11.812313173636298,11.84377384185791,558684000,-0.026955679231185803,-0.02732564719754489,11.845868701934814,10.853489403724671,0.02139191949121286
2011-11-10,11.896211646684922,11.90160511099352,11.45036233178848,11.542348861694336,744752400,-0.025450079019432748,-0.025779534070485645,11.846102409362793,10.859783129692078,0.021698518826198842
2011-11-11,11.583996889656433,11.64661980123789,11.393731859824776,11.524371147155762,653786000,-0.0015575438547206222,-0.0015587580871275774,11.8482537651062,10.867052164077759,0.021245205476484574
2011-11-14,11.491410691416894,11.543247472970204,11.33200786755932,11.363768577575684,432905200,-0.013935907437319539,-0.014033923893011625,11.851375885009766,10.873035788536072,0.021147164642666496
2011-11-15,11.409912326143791,11.670590028498674,11.369462544769378,11.65051555633545,430810800,0.025233440544152552,0.02492033353233349,11.856823120117188,10.87959767818451,0.021578806661954556
2011-11-16,11.663102844535219,11.71973303472856,11.515384610815532,11.528868675231934,349210400,-0.010441330301247054,-0.010496223429671301,11.85732650756836,10.885657720565796,0.021526128759500652
2011-11-17,11.505192480521044,11.52317069268784,11.25110681601795,11.30833625793457,479900400,-0.019128712756624977,-0.01931403368923575,11.853293418884277,10.890746932029725,0.021826602220271978
2011-11-18,11.353581355577203,11.3856413036526,11.232530448562803,11.234328269958496,371938000,-0.006544551407741017,-0.006566060882241096,11.851771221160888,10.895007667541504,0.02153076575567152
2011-11-21,11.098297695666604,11.136651223535392,10.9637643116332,11.056650161743164,447980400,-0.015815641482584963,-0.015942043261982525,11.845221290588379,10.897573990821838,0.019469310828526962
2011-11-22,11.116874055678696,11.32391875719395,11.114476960430567,11.281371116638184,409021200,0.02032450621188775,0.020120720044304808,11.840361289978027,10.900766568183899,0.01903031825363877
2011-11-23,11.22144661565473,11.261297931492868,10.992828814625934,10.996125221252441,428271200,-0.025284683256723173,-0.02560983344698339,11.826991863250733,10.902089438438416,0.019455736227108344
2011-11-25,11.038970357822608,11.12076923512325,10.886158732030061,10.89365005493164,254760800,-0.009319206925976542,-0.009362902418276612,11.809379596710205,10.903442273139953,0.019173058042142803
2011-11-28,11.156726367431165,11.287664916180594,11.09620130282955,11.269686698913574,346413200,0.03451888412843762,0.03393647239010247,11.794769649505616,10.906329207420349,0.019260231263333816
2011-11-29,11.261295341893579,11.350884772551693,11.092304134927685,11.1821928024292,375855200,-0.007763649409420537,-0.007793943432141597,11.771740093231202,10.908429594039918,0.01927400329007618
2011-11-30,11.424597523024511,11.45426038479175,11.3350072634484,11.451863288879395,405938400,0.024116064819738492,0.023829864744833684,11.753013248443603,10.911770482063293,0.019874547294044406
2011-12-01,11.462049696008187,11.655610369220947,11.408415880968796,11.623550415039062,387181200,0.014992069135717712,0.014880798803832442,11.738505153656005,10.915485897064208,0.017445349135647777
2011-12-02,11.680481985897332,11.794341649967444,11.643028559609194,11.676587104797363,379055600,0.004562864861813676,0.004552486551849031,11.73124216079712,10.920190100669862,0.01741159296152099
2011-12-05,11.790140358388575,11.877632718250396,11.697255335333866,11.775757789611816,357210000,0.008493122512973628,0.008457258867779325,11.724476432800293,10.926549706459046,0.0174477524371051
2011-12-06,11.76078045837844,11.824302690421995,11.66699689523074,11.714037895202637,283598000,-0.0052412673147563815,-0.005255050939826142,11.717153491973876,10.934391021728516,0.01633838631634331
2011-12-07,11.683473867348734,11.71373679383323,11.58849097144454,11.658305168151855,304746400,-0.0047577724734531035,-0.004769126701110717,11.711058979034425,10.941352939605713,0.01597523494962474
2011-12-08,11.72901893172744,11.850369085341905,11.692464027176493,11.705348014831543,376356400,0.004035135982561,0.004027016655758515,11.707253665924073,10.948511109352111,0.015933710392825786
2011-12-09,11.770966024784942,11.806621614651027,11.716432910744624,11.794036865234375,296993200,0.007576780313618858,0.007548220682970677,11.709081382751465,10.955321688652038,0.015878626363613934
2011-12-12,11.735908439027217,11.802426225942437,11.66909141528235,11.740702629089355,301067200,-0.0045221357839091425,-0.00453239157031874,11.715385627746581,10.961109046936036,0.015890412588599818
2011-12-13,11.775462686210377,11.847374755238201,11.598680883434447,11.649917602539062,338928800,-0.007732503702577387,-0.0077625545216141135,11.723901119232178,10.967026753425598,0.015937626166740475
2011-12-14,11.586692237385158,11.607067544733619,11.316426178932945,11.391633033752441,406887600,-0.022170506058371453,-0.022419965719555297,11.728509426116943,10.971232051849364,0.0160129111611112
2011-12-15,11.485720060484983,11.49800477505253,11.335305516058373,11.354182243347168,256200000,-0.0032875699466713426,-0.003292985878175283,11.728922939300537,10.974135451316833,0.016002614032092344
2011-12-16,11.396727718277145,11.510287297272946,11.373056804426916,11.416502952575684,421478400,0.005488788879096207,0.005473780371390054,11.731110191345214,10.977284550666809,0.015784722663230638
2011-12-19,11.459949486640806,11.531261462449717,11.400322148769193,11.45215892791748,235530400,0.0031231959112096863,0.0031183288660503734,11.73854694366455,10.981307077407838,0.015776635884357938
2011-12-20,11.618454124192123,11.868346500837909,11.603473079132568,11.863851547241211,337215200,0.03594890901488701,0.03531782699854008,11.742825622558593,10.98732813835144,0.017188647873758026
2011-12-21,11.886022348055135,11.904300596844578,11.745795495818967,11.87883186340332,262948000,0.0012626857393198687,0.0012618892221118358,11.740524520874024,10.993916993141175,0.01690998495231251
2011-12-22,11.895315775681182,11.959138055072465,11.86835004653761,11.94175910949707,202358800,0.005297427122242349,0.005283445112565658,11.738343143463135,11.001689414978028,0.016191486079296734
2011-12-23,11.975913622364672,12.092769616972227,11.969920884164507,12.084979057312012,269399200,0.011993203555834775,0.011921854988804147,11.735286903381347,11.009380927085877,0.015560951277898449
2011-12-27,12.078085967933486,12.257564049136928,12.075688072920261,12.180858612060547,265076000,0.00793377913969362,0.007902472193223277,11.726016273498535,11.017316613197327,0.015589972855972288
2011-12-28,12.191647236539396,12.232396255567156,12.025352354116725,12.06430435180664,228662000,-0.009568640763837677,-0.009614714350163762,11.715619087219238,11.025887522697449,0.015456188385224902
2011-12-29,12.087075846341941,12.154492949443965,12.000483581623712,12.138611793518066,215978000,0.0061592810944210985,0.006140390252274967,11.705359725952148,11.037140116691589,0.014852752668989937
2011-12-30,12.090373795169223,12.173372033328402,12.089775321345122,12.135019302368164,179662000,-0.0002959556834843946,-0.0002959994870105028,11.709182987213135,11.0476811170578,0.014686647691371658
2012-01-03,12.266854240399592,12.359739275991025,12.254868764801277,12.321685791015625,302220800,0.015382463265718238,0.0152653526175072,11.718723258972169,11.059750213623047,0.014337190975257152
2012-01-04,12.284834309353634,12.425062013004807,12.263261247306616,12.387907028198242,260022000,0.005374365026488803,0.005359974663121281,11.731050109863281,11.070857501029968,0.014229365122034248
2012-01-05,12.43315156906746,12.541017677300095,12.364835140368765,12.525437355041504,271269600,0.01110198248422467,0.011040807833524246,11.738397045135498,11.082367796897888,0.013821283164911673
2012-01-06,12.577575258192608,12.666864687763168,12.561095622528306,12.656377792358398,318292800,0.010453961295346703,0.010399696502355829,11.753156909942627,11.094833931922913,0.013540257945884492
2012-01-09,12.74925640793908,12.816672697231173,12.624909118592647,12.636295318603516,394024400,-0.0015867473367465745,-0.0015880075535754654,11.76581916809082,11.106333723068238,0.01242228492116976
2012-01-10,12.761543452868096,12.764240585161286,12.629406373261858,12.68154239654541,258196400,0.0035807233687614737,0.003574327841369018,11.776935462951661,11.117075462341308,0.012139647284419094
2012-01-11,12.6647616168822,12.66985584405587,12.563786785407636,12.660866737365723,215084800,-0.0016303741716243714,-0.0016317046779395269,11.78748239517212,11.1278786277771,0.010849389544095145
2012-01-12,12.652775449542924,12.67135213441374,12.547005640206113,12.626108169555664,212587200,-0.0027453545267541735,-0.002749129923945293,11.797436008453369,11.13843008518219,0.01070031811350428
2012-01-13,12.575476784562655,12.59794835785988,12.544314538718453,12.578771591186523,226021600,-0.0037491028695033624,-0.0037561483707183284,11.811398868560792,11.149093933105469,0.010096292571350833
2012-01-17,12.710309403198066,12.763944022347328,12.673155217930155,12.72529125213623,242897200,0.011648169289628196,0.011580851613225895,11.82775276184082,11.160508360862732,0.009979197344213568
2012-01-18,12.793003054995578,12.86820990964565,12.773227821535668,12.857423782348633,276791200,0.010383458232456677,0.010329920416227035,11.843357467651368,11.173175210952758,0.010065414508235648
2012-01-19,12.888590278199743,12.92514439075312,12.77952481422282,12.816679000854492,261738400,-0.003168969319505277,-0.0031740011360394567,11.859843254089355,11.18614320755005,0.010081723540087462
2012-01-20,12.808887024923058,12.809186261830396,12.576972821045251,12.593452453613281,413974400,-0.0174168789923137,-0.017570337282687983,11.872170009613036,11.19833966255188,0.010648893002202078
2012-01-23,12.66446711341426,12.837654099979446,12.653380944402182,12.80649185180664,306062400,0.016916679439420435,0.01677518592197785,11.88486234664917,11.211728649139404,0.010874453060470772
2012-01-24,12.73727720734605,12.73727720734605,12.570982278361425,12.596750259399414,547638000,-0.016377755503560354,-0.016513353507007368,11.899921875,11.224062933921815,0.01144366831159743
2012-01-25,13.61638693423042,13.61668617107432,13.295483422594584,13.383275032043457,958314000,0.06243870493956605,0.06056693068368973,11.936740398406982,11.240782279968261,0.01582550342712054
2012-01-26,13.434211436063478,13.447094621297557,13.277804990758616,13.322449684143066,323985200,-0.004544877674168446,-0.004555237030627069,11.972701969146728,11.257835702896118,0.015825943170475747
2012-01-27,13.313767592595383,13.437814928674765,13.296689481213711,13.401859283447266,299709200,0.005960585416863395,0.005942891403910563,12.01346378326416,11.275046486854553,0.015662356936862312
2012-01-30,13.354812422625432,13.600209883334287,13.34522484035144,13.573542594909668,379341200,0.012810409946211632,0.012729050737862851,12.051924324035644,11.292556862831116,0.014867417568776953
2012-01-31,13.65084393185599,13.730245708035053,13.575337035225894,13.677511215209961,391683600,0.0076596525610994615,0.007630466365090567,12.094897174835205,11.311142930984497,0.014766547040129089
2012-02-01,13.735340879173176,13.752719019002557,13.649647127410471,13.668822288513184,270046000,-0.0006352710343322521,-0.0006354729044751468,12.142106895446778,11.330428619384765,0.014820775981798436
2012-02-02,13.660133497230813,13.698186183563408,13.602604812355159,13.636762619018555,186796400,-0.0023454595295726577,-0.002348214428287061,12.190155582427979,11.348896284103393,0.014892410604721495
2012-02-03,13.702079603640417,13.782979148662784,13.649943594534202,13.773390769958496,286599600,0.010019104589339412,0.009969246109263015,12.244490394592285,11.367146730422974,0.013803418530894833
2012-02-06,13.7344419945857,13.93219755103416,13.72904933040134,13.901934623718262,249412800,0.009332767501241346,0.00928948630710858,12.296901664733888,11.385358252525329,0.013805155894368195
2012-02-07,13.940285471477274,14.075119652370896,13.920209402673303,14.047553062438965,316223600,0.010474688787002417,0.010420209341001166,12.357930221557616,11.403055877685548,0.013836850736501736
2012-02-08,14.097590959820192,14.286057332576368,14.073620012488474,14.28276252746582,407890000,0.016743803278862046,0.01660517115063929,12.425712471008302,11.421583495140077,0.013940299986078607
2012-02-09,14.40501539364988,14.88412404297613,14.399022655055038,14.776856422424316,884214800,0.034593720508084624,0.034008809081215306,12.495855865478516,11.44296959400177,0.014905472619977411
2012-02-10,14.7106411446641,14.910193772870702,14.63842903245465,14.78434944152832,631302000,0.0005070780205074232,0.0005069494998927995,12.567898998260498,11.464433608055115,0.014640552449970553
2012-02-13,14.967425588964351,15.096267110463671,14.89431575446859,15.059412956237793,517216000,0.01860504689755471,0.018434090195494347,12.640049991607667,11.487782311439513,0.014794321502077745
2012-02-14,15.121132974575387,15.267951090248856,15.041431940380855,15.264955520629883,460398400,0.01364877668136133,0.013556471086135875,12.712878093719482,11.511652336120605,0.01476594051611658
2012-02-15,15.408776964736186,15.76923101486202,14.888319183424132,14.911691665649414,1506120000,-0.023142147679569014,-0.02341413156718687,12.777580184936523,11.534332852363587,0.015726057904624245
2012-02-16,14.72681831076752,15.12802296006903,14.580897925778746,15.047721862792969,944552000,0.00912238531976306,0.009081027692661683,12.843019466400147,11.557405862808228,0.015731718364335973
2012-02-17,15.074684859872097,15.214313236696967,14.99048890224099,15.045022010803223,535805200,-0.00017941931771225939,-0.00017943541528354917,12.909639148712158,11.580260119438172,0.015755751782748944
2012-02-21,15.187652872616098,15.426458358764648,15.104954661578759,15.426458358764648,605595200,0.025352993680403557,0.025036937382228435,12.985002212524414,11.605444049835205,0.016123490289216284
2012-02-22,15.373413818268373,15.445624291177415,15.25326145446816,15.372215270996094,483302400,-0.003516237266328659,-0.0035224337584070717,13.058339557647706,11.630370244979858,0.01616166456553913
2012-02-23,15.433346834401373,15.515745797945504,15.266153411839444,15.4725980758667,568027600,0.006530145662219988,0.006508916630031951,13.131910781860352,11.655657539367676,0.016151139658881423
2012-02-24,15.57087885562445,15.667658802056124,15.540017446119137,15.652976989746094,415072000,0.011657958992726591,0.011590528550355307,13.210156269073487,11.681569566726685,0.016094747482792868
2012-02-27,15.620019505751252,15.835454123420167,15.469306484652469,15.753355979919434,547582000,0.006412773125463289,0.006392298780818017,13.292225036621094,11.708316073417663,0.015985708037083646
2012-02-28,15.819273272433582,16.042497634887695,15.75605106612095,16.042497634887695,600387200,0.01835428941851025,0.01818788255075592,13.385242328643798,11.736607151031494,0.01595752594874517
2012-02-29,16.226767322556803,16.408044075791885,16.05118407138742,16.25313377380371,952011200,0.01312988436775231,0.013044434587115879,13.48322135925293,11.766860799789429,0.01597065707671654
2012-03-01,16.424810872074108,16.426011019240665,16.143158734829893,16.313947677612305,683270000,0.00374167250789581,0.003734689863742568,13.581170253753662,11.798497190475464,0.015986963470570638
2012-03-02,16.307066710930513,16.383770561222633,16.25552916125057,16.33523178100586,431712400,0.001304656838072571,0.0013038065128480655,13.67883171081543,11.829814529418945,0.015898948733298866
2012-03-05,16.34242858023115,16.404151405607248,15.760545493091243,15.975082397460938,809124400,-0.02204739965573632,-0.022294076027490534,13.761056327819825,11.858772315979003,0.016176658937661504
2012-03-06,15.690430848587551,15.99095913855584,15.467505736084968,15.88818645477295,810238800,-0.005439467573688295,-0.005454315344553671,13.841243419647217,11.887196731567382,0.016270415614618363
2012-03-07,16.084140522901354,16.113504138594294,15.67963951461291,15.901066780090332,798520800,0.0008106856848670851,0.0008103572567166081,13.920429573059081,11.916481075286866,0.01569905455707618
2012-03-08,16.020912246624555,16.269605174917857,15.943907593920617,16.239643096923828,516457200,0.021292679385349622,0.021069157638646502,14.003522853851319,11.947581148147583,0.012172327409721812
2012-03-09,16.306172895614605,16.411942762625156,16.27321362376347,16.334938049316406,418919200,0.005868044748509771,0.005850894832203275,14.086604442596435,11.97948877811432,0.011992458907982714
2012-03-12,16.449089846913665,16.539579391479492,16.389762540245503,16.539579391479492,407282400,0.012527830931789108,0.01245000696082577,14.176109943389893,12.011731977462768,0.012034817446756675
2012-03-13,16.70557176401202,17.02437738051284,16.65193636628441,17.02198028564453,690855200,0.02916645476568469,0.028749207390273708,14.273777313232422,12.046653842926025,0.012656546715301718
2012-03-14,17.32011730275437,17.81959966967463,17.240713915377793,17.665590286254883,1418844000,0.03781052438141641,0.037113228949818486,14.384388732910157,12.084432697296142,0.013802433317487647
2012-03-15,17.966123125723776,17.97810860613709,17.335102783840426,17.545143127441406,1159718000,-0.006818179118939116,-0.006841529098943727,14.488857879638672,12.12004825592041,0.013990840998280286
2012-03-16,17.51997193045326,17.654206097753082,17.31862067950353,17.545440673828125,825487600,1.6958903358954558e-05,1.6958759558378785e-05,14.59200855255127,12.156012868881225,0.013934514862678096
2012-03-19,17.92896808698478,18.030841460729228,17.649712819839596,18.010766983032227,901236000,0.02652120957544324,0.026175619295000063,14.701715145111084,12.19421570777893,0.01431584487959002
2012-03-20,17.963123197423116,18.18454889359459,17.722520737243094,18.15638542175293,816662000,0.00808507704629613,0.00805256791918567,14.811715297698974,12.233545165061951,0.014316895971075891
2012-03-21,18.059904681286778,18.26694942245726,18.02005496540057,18.05271339416504,644042000,-0.005709948603739301,-0.005726312682029586,14.920043659210204,12.273165259361267,0.014563694237969795
2012-03-22,17.911285433605087,18.112638244354795,17.84386912654886,17.95802879333496,623870800,-0.005244895809439987,-0.005258698559276034,15.025573387145997,12.31321080684662,0.014687208872807682
2012-03-23,17.992490737544106,18.0317419847785,17.81001540321008,17.859455108642578,430488800,-0.005489114970623543,-0.0055042355198775565,15.129545154571533,12.35273353099823,0.013968043624724771
2012-03-26,17.97150664659362,18.192036173581762,17.835776350624702,18.186941146850586,595742000,0.0183368437735556,0.018170751190314697,15.240761814117432,12.394006042480468,0.01408618750411836
2012-03-27,18.162973850685603,18.46559991042837,18.159378207985053,18.411666870117188,607129600,0.012356433193028593,0.012280715567528341,15.357419719696045,12.437239656448364,0.013954616382475651
2012-03-28,18.528523369645548,18.62051070574,18.286722371207265,18.505752563476562,655460400,0.0051101127357502385,0.005097100420436845,15.473028945922852,12.480838828086853,0.013897395694822515
2012-03-29,18.360731518024483,18.47399187586995,18.194437424470483,18.273239135742188,608238400,-0.01256438650289049,-0.01264398585448617,15.581345252990722,12.522400527000427,0.01323710060153945
2012-03-30,18.240575309364157,18.294209107846243,17.91607618674618,17.964317321777344,731038000,-0.016905695354284322,-0.017050227886424272,15.68429801940918,12.563270044326782,0.013920621789949116
2012-04-02,18.032637603773544,18.540210581316764,17.989190647294933,18.5360164642334,598351600,0.03182415074370848,0.03132825597405279,15.803149299621582,12.607236275672912,0.014637316654607541
2012-04-03,18.79579356708052,18.94291410113849,18.652271876615544,18.856319427490234,834559600,0.017280032302241732,0.01713243049384088,15.924145851135254,12.653538117408752,0.014361451032383123
2012-04-04,18.707396285919895,18.752640245306715,18.48716762515131,18.70619773864746,572980800,-0.007961346296664562,-0.007993207029647346,16.046334800720214,12.699829421043397,0.014494018278787086
2012-04-05,18.786212374955223,19.01632880753596,18.67894472124626,18.98696517944336,641298000,0.015009327107444514,0.014897801719947827,16.158408603668214,12.74602942943573,0.01457374700928684
2012-04-09,18.76073605209357,19.17152904272725,18.735867389428353,19.06336212158203,597536800,0.004023652090613394,0.004015578851232134,16.273226852416993,12.793014426231384,0.014555308138311995
2012-04-10,19.17421889284185,19.296168270125527,18.756834831575684,18.829944610595703,889725200,-0.012244299274054682,-0.012319878281378803,16.38178855895996,12.83754090309143,0.014960648091698876
2012-04-11,19.062465059719976,19.08253953264654,18.677139192343088,18.762834548950195,696614800,-0.0035640073846922027,-0.0035703735896466166,16.48557439804077,12.88246292591095,0.01487508013427704
2012-04-12,18.72687680164703,18.916543352871987,18.592042601230535,18.660058975219727,614336800,-0.005477614454379887,-0.005492671594412941,16.58522535324097,12.926018624305724,0.014926952649544776
2012-04-13,18.70021175559279,18.717890734294816,18.082974089153815,18.134510040283203,859644800,-0.02816437695263685,-0.02856860091395019,16.674539108276367,12.966464166641236,0.016090410502008535
2012-04-16,18.279232726636316,18.285823939223658,17.32611042244277,17.3824405670166,1050786800,-0.04147172830123269,-0.04235622115806781,16.749452667236326,13.003332161903382,0.01807858693823435
2012-04-17,17.346790567807172,18.277440001683214,17.13615013138038,18.268451690673828,1025528000,0.05097161818222706,0.049715086946194254,16.839353885650635,13.044386014938354,0.019552465537575385
2012-04-18,18.388898051109887,18.584557379096843,18.05900456986206,18.227697372436523,954531200,-0.0022308578158328762,-0.0022333498861229375,16.925869140625,13.084099020957947,0.019504001676428108
2012-04-19,17.984398194521532,18.119531667886623,17.513978552067282,17.601470947265625,834719200,-0.03435576158499665,-0.03495979581681925,16.996947498321532,13.119756507873536,0.020766232203022195
2012-04-20,17.719524452422988,17.816605224865803,17.091499801563984,17.16820526123047,1030985200,-0.02461531126195249,-0.024923333247836854,17.054656352996826,13.152898607254029,0.021106195499599585
2012-04-23,17.09719386626135,17.27876986501379,16.678010956925984,17.129852294921875,966529200,-0.002233953154975543,-0.0022364521507782405,17.101716270446776,13.185033917427063,0.021107752259036126
2012-04-24,16.857493100827643,17.00970551351147,16.62947451888497,16.78767967224121,1076149200,-0.01997522318287015,-0.020177425170656585,17.141782875061036,13.215082335472108,0.021370632132884673
2012-04-25,18.446419647792837,18.517132340616968,18.15757613979964,18.277427673339844,905777600,0.08874055439370587,0.08502157350396221,17.206143169403077,13.253434953689576,0.026303914978411953
2012-04-26,18.405379095886758,18.417964649403647,18.041628595792027,18.20852279663086,536068400,-0.0037699438860038237,-0.003777068035187175,17.265014514923095,13.291480507850647,0.025472519457599506
2012-04-27,18.12971704539244,18.162975543324148,17.992784973365293,18.067691802978516,406722400,-0.007734344802446169,-0.007764409970455969,17.328134517669678,13.328182187080383,0.025483154699222025
2012-04-30,17.911888411015298,17.929866629210238,17.468435296724717,17.497798919677734,506144800,-0.031542096772252504,-0.03205026302942526,17.377136058807373,13.36207187652588,0.026179211902455785
2012-05-01,17.525361158775116,17.880721715558494,17.415397218532057,17.442363739013672,610999200,-0.0031681230832822926,-0.003173152209954952,17.42508289337158,13.394613208770751,0.025708127421239894
2012-05-02,17.38573260845357,17.60026782298002,17.344383517370215,17.557720184326172,427389200,0.006613578700602307,0.006591804937926108,17.467708129882812,13.426400966644287,0.025692075798884443
2012-05-03,17.69316078845369,17.72012731833713,17.387537449445368,17.433080673217773,390549600,-0.007098843688126744,-0.0071241603628727,17.508925437927246,13.457108573913574,0.025702468035654662
2012-05-04,17.291051142520324,17.329403065891444,16.934191192130502,16.936588287353516,529992400,-0.028479899518104812,-0.028893320227475983,17.538205242156984,13.483828086853027,0.026184964814742646
